"Town","FIPS","Year","Allegation Type","Report Status","Measure Type","Variable","Value"
"Cromwell","0900718080",2015,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",29
"Cromwell","0900718080",2015,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",105
"Cromwell","0900718080",2015,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",22
"Cromwell","0900718080",2015,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",20.95
"Cromwell","0900718080",2015,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2015,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"All","Alleged","Number","Child Abuse and Neglect",189
"Cromwell","0900718080",2016,"All","Substantiated","Number","Child Abuse and Neglect",12
"Cromwell","0900718080",2016,"All","Substantiated","Rate","Child Abuse and Neglect",6.35
"Cromwell","0900718080",2016,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",20
"Cromwell","0900718080",2016,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",17
"Cromwell","0900718080",2016,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",143
"Cromwell","0900718080",2016,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2016,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"All","Alleged","Number","Child Abuse and Neglect",144
"Cromwell","0900718080",2017,"All","Substantiated","Number","Child Abuse and Neglect",14
"Cromwell","0900718080",2017,"All","Substantiated","Rate","Child Abuse and Neglect",9.72
"Cromwell","0900718080",2017,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",32
"Cromwell","0900718080",2017,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",22
"Cromwell","0900718080",2017,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",85
"Cromwell","0900718080",2017,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",12
"Cromwell","0900718080",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",14.12
"Cromwell","0900718080",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Cromwell","0900718080",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"All","Alleged","Number","Child Abuse and Neglect",1480
"Danbury","0900118500",2011,"All","Substantiated","Number","Child Abuse and Neglect",305
"Danbury","0900118500",2011,"All","Substantiated","Rate","Child Abuse and Neglect",20.61
"Danbury","0900118500",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",39
"Danbury","0900118500",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",14
"Danbury","0900118500",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",35.9
"Danbury","0900118500",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",293
"Danbury","0900118500",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",61
"Danbury","0900118500",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",20.82
"Danbury","0900118500",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",29
"Danbury","0900118500",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",203
"Danbury","0900118500",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",18
"Danbury","0900118500",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",8.87
"Danbury","0900118500",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",824
"Danbury","0900118500",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",182
"Danbury","0900118500",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",22.09
"Danbury","0900118500",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",52
"Danbury","0900118500",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",13
"Danbury","0900118500",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",25
"Danbury","0900118500",2012,"All","Alleged","Number","Child Abuse and Neglect",1449
"Danbury","0900118500",2012,"All","Substantiated","Number","Child Abuse and Neglect",305
"Danbury","0900118500",2012,"All","Substantiated","Rate","Child Abuse and Neglect",21.05
"Danbury","0900118500",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",45
"Danbury","0900118500",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",278
"Danbury","0900118500",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",78
"Danbury","0900118500",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",28.06
"Danbury","0900118500",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",28
"Danbury","0900118500",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",159
"Danbury","0900118500",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",13
"Danbury","0900118500",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",8.18
"Danbury","0900118500",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",864
"Danbury","0900118500",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",187
"Danbury","0900118500",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",21.64
"Danbury","0900118500",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",41
"Danbury","0900118500",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",13
"Danbury","0900118500",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",31.71
"Danbury","0900118500",2013,"All","Alleged","Number","Child Abuse and Neglect",1509
"Danbury","0900118500",2013,"All","Substantiated","Number","Child Abuse and Neglect",233
"Danbury","0900118500",2013,"All","Substantiated","Rate","Child Abuse and Neglect",15.44
"Danbury","0900118500",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",24
"Danbury","0900118500",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",310
"Danbury","0900118500",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",46
"Danbury","0900118500",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",14.84
"Danbury","0900118500",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",32
"Danbury","0900118500",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",218
"Danbury","0900118500",2013,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",22
"Danbury","0900118500",2013,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",10.09
"Danbury","0900118500",2013,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",824
"Danbury","0900118500",2013,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",139
"Danbury","0900118500",2013,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",16.87
"Danbury","0900118500",2013,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",65
"Danbury","0900118500",2013,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2013,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"All","Alleged","Number","Child Abuse and Neglect",1596
"Danbury","0900118500",2014,"All","Substantiated","Number","Child Abuse and Neglect",363
"Danbury","0900118500",2014,"All","Substantiated","Rate","Child Abuse and Neglect",22.74
"Danbury","0900118500",2014,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",39
"Danbury","0900118500",2014,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Danbury","0900118500",2014,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",303
"Danbury","0900118500",2014,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",45
"Danbury","0900118500",2014,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",14.85
